timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787168394.470491,162.000154,1,179373.0,1536024.0,944.0,0.0,9360.0,188.0,
1787168395.470404,163.000067,1,180523.0,1545115.0,939.0,0.0,9425.0,188.0,
1787168396.470421,164.000083,1,181646.0,1554219.0,942.0,0.0,9480.0,188.0,
1787168397.470428,165.000091,1,182676.0,1564092.0,941.0,0.0,9537.0,188.0,
1787168398.470411,166.000074,1,183682.0,1573196.0,941.0,0.0,9591.0,188.0,
1787168399.470412,167.000074,1,184871.0,1582296.0,943.0,0.0,9649.0,188.0,
1787168400.470414,168.000077,1,186095.0,1592134.0,943.0,0.0,9721.0,188.0,
1787168401.470462,169.000124,1,187381.0,1601228.0,942.0,0.0,9784.0,188.0,
1787168402.470414,170.000077,1,188358.0,1610342.0,948.0,0.0,9830.0,188.0,
1787168403.470432,171.000094,1,189703.0,1620173.0,942.0,0.0,9910.0,188.0,
1787168404.470416,172.000078,1,190499.0,1629311.0,942.0,0.0,9950.0,188.0,
1787168405.470484,173.000147,1,191520.0,1638413.0,936.0,0.0,10011.0,188.0,
1787168406.470429,174.000091,1,192522.0,1648298.0,944.0,0.0,10055.0,188.0,
1787168407.470415,175.000077,1,193482.0,1657411.0,943.0,0.0,10107.0,188.0,
1787168408.470450,176.000113,1,194480.0,1666516.0,939.0,0.0,10166.0,188.0,
1787168409.470412,177.000075,1,195556.0,1675618.0,942.0,0.0,10220.0,188.0,
1787168410.470420,178.000082,1,196566.0,1685495.0,938.0,0.0,10279.0,188.0,
1787168411.470426,179.000089,1,197716.0,1694590.0,942.0,0.0,10336.0,188.0,
1787168412.470472,180.000135,1,198829.0,1703683.0,936.0,0.0,10400.0,188.0,
1787168413.470417,181.000080,1,199937.0,1713552.0,940.0,0.0,10454.0,188.0,
1787168414.470415,182.000078,1,201085.0,1722650.0,941.0,0.0,10514.0,188.0,
1787168415.470414,183.000077,1,202235.0,1731738.0,945.0,0.0,10573.0,188.0,
1787168416.470416,184.000079,1,203552.0,1740821.0,944.0,0.0,10641.0,188.0,
1787168417.470495,185.000157,1,204647.0,1750684.0,941.0,0.0,10704.0,188.0,
1787168418.470418,186.000080,1,205893.0,1759770.0,943.0,0.0,10767.0,188.0,
1787168419.470435,187.000098,1,206590.0,1769675.0,943.0,0.0,10808.0,188.0,
1787168420.470419,188.000082,1,207668.0,1778783.0,943.0,0.0,10861.0,188.0,
1787168421.470415,189.000078,1,208856.0,1787872.0,941.0,0.0,10927.0,188.0,
1787168422.470432,190.000094,1,210175.0,1797717.0,943.0,0.0,10995.0,188.0,
1787168423.470416,191.000078,1,211112.0,1806833.0,944.0,0.0,11044.0,188.0,
1787168424.470475,192.000138,1,212171.0,1815935.0,939.0,0.0,11103.0,188.0,
1787168425.470447,193.000110,1,213418.0,1825791.0,939.0,0.0,11167.0,188.0,
1787168426.470415,194.000078,1,214435.0,1834894.0,938.0,0.0,11226.0,188.0,
1787168427.470430,195.000092,1,215843.0,1844737.0,944.0,0.0,11293.0,188.0,
1787168428.470416,196.000078,1,217033.0,1853822.0,940.0,0.0,11359.0,188.0,
1787168429.470422,197.000085,1,217978.0,1863701.0,943.0,0.0,11410.0,188.0,
1787168430.470416,198.000078,1,218848.0,1872823.0,944.0,0.0,11455.0,188.0,
1787168431.470422,199.000084,1,219849.0,1881936.0,940.0,0.0,11511.0,188.0,
1787168432.470420,200.000082,1,221071.0,1891796.0,941.0,0.0,11572.0,188.0,
1787168433.470608,201.000271,1,222276.0,1900880.0,940.0,0.0,11639.0,188.0,
1787168434.470420,202.000082,1,223294.0,1909988.0,942.0,0.0,11692.0,188.0,
1787168435.470488,203.000151,1,224426.0,1919856.0,945.0,0.0,11747.0,188.0,
1787168436.470420,204.000082,1,225633.0,1928944.0,941.0,0.0,11814.0,188.0,
1787168437.470416,205.000079,1,226595.0,1938628.0,935.0,0.0,11873.0,188.0,
1787168438.470416,206.000078,1,227954.0,1947896.0,943.0,0.0,11936.0,188.0,
1787168439.470411,207.000074,1,228989.0,1956994.0,938.0,0.0,11998.0,188.0,
1787168440.470415,208.000078,1,230176.0,1966859.0,942.0,0.0,12056.0,188.0,
1787168441.470421,209.000083,1,231438.0,1975944.0,943.0,0.0,12122.0,188.0,
1787168442.470560,210.000223,1,232569.0,1985803.0,937.0,0.0,12188.0,188.0,
