timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787674280.189102,265.000066,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674281.189104,266.000067,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674282.189119,267.000082,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674283.189115,268.000078,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674284.189142,269.000105,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674285.189159,270.000122,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674286.189146,271.000110,1,77992.0,1106190.0,252.0,0.0,4254.0,66.0,
1787674287.189115,272.000079,1,78343.0,1111419.0,250.0,0.0,4276.0,66.0,
1787674288.189123,273.000086,1,78555.0,1116698.0,252.0,0.0,4287.0,66.0,
1787674289.189118,274.000082,1,78819.0,1121953.0,251.0,0.0,4306.0,66.0,
1787674290.189135,275.000098,1,79260.0,1127429.0,249.0,0.0,4330.0,66.0,
1787674291.189120,276.000083,1,79647.0,1132656.0,252.0,0.0,4348.0,66.0,
1787674292.189115,277.000078,1,80105.0,1138081.0,249.0,0.0,4378.0,66.0,
1787674293.189132,278.000096,1,80490.0,1143602.0,250.0,0.0,4399.0,66.0,
1787674294.189180,279.000143,1,80926.0,1149053.0,245.0,0.0,4428.0,66.0,
1787674295.189117,280.000080,1,81351.0,1154255.0,246.0,0.0,4451.0,66.0,
1787674296.189121,281.000084,1,81753.0,1159740.0,252.0,0.0,4468.0,66.0,
1787674297.189139,282.000102,1,82213.0,1165207.0,252.0,0.0,4494.0,66.0,
1787674298.189154,283.000118,1,82440.0,1170755.0,252.0,0.0,4508.0,66.0,
1787674299.189122,284.000086,1,82682.0,1176288.0,252.0,0.0,4521.0,66.0,
1787674300.189169,285.000133,1,82962.0,1181805.0,249.0,0.0,4540.0,66.0,
1787674301.189124,286.000087,1,83315.0,1187288.0,246.0,0.0,4564.0,66.0,
1787674302.189180,287.000143,1,83739.0,1192768.0,249.0,0.0,4585.0,66.0,
1787674303.189247,288.000211,1,84092.0,1198228.0,246.0,0.0,4610.0,66.0,
1787674304.189105,289.000068,1,84516.0,1203704.0,248.0,0.0,4631.0,66.0,
1787674305.189178,290.000142,1,84988.0,1209146.0,253.0,0.0,4652.0,66.0,
1787674306.189135,291.000098,1,85339.0,1214571.0,240.0,0.0,4684.0,66.0,
1787674307.189122,292.000085,1,86043.0,1219971.0,249.0,0.0,4715.0,66.0,
1787674308.189126,293.000090,1,86288.0,1225492.0,248.0,0.0,4731.0,66.0,
